ID;N° do Pedido;N° do Pedido na Loja Virtual;Data;ID contato;Nome do contato;Cpf/Cnpj;Endereco;Bairro;Município;Cep;Estado;E-mail;Telefone;Desconto pedido;Frete;Observações;Situação;ID produto;Descrição;Quantidade;Valor unitário;Desconto item;Preço de Custo;Preço Total;Código do contato;Código do produto;Frete proporcional;Desconto proporcional;Vendedor;Nº da NFe;Natureza da NFe;Situação da NFe;Última ocorrência;Outras despesas;Outras despesas proporcional;Loja virtual;Custo total;Fornecedor;Margem;"""Lucro""";Modelo;Categoria;Medida;Tecido;Canal;Forma de pagamento;Parcelado?;Parcelado em quantas vezes;Pronto entrega ou encomenda?;;
24907812751;9605;2,00001E+15;20/01/2026;17916245703;CLIENTE OCULTO 636;;;Jardim Vitória;Marília;;SP;;;R$ 0,00;R$ 669,00;;Atendido;16334718799;Armário Roupeiro De Aço Vestiário Academia 16 Portas Locker Cor:Azul-marinho;2;R$ 2.319,90;R$ 0,00;R$ 0,00;R$ 5.196,58;;;R$ 669,00;R$ 0,00;Vendedor oculto 5;3237;Venda de Mercadoria Adquirida ou ou recebida de terceiros;Emitida;03/03/2026;0;0;Loja oculta 4;R$ 0,00;Oculto;100%;R$ 4.639,80;Roupeiro De Aço;Produto categoria C;;;;Dinheiro;À vista;À vista;;;
24890937271;6745;;21/01/2026;17912341938;CLIENTE OCULTO 637;;;Cidade Tamboré;Santana de Parnaíba;;SP;;;R$ 0,00;R$ 4.990,00;;Logística;16593497432;SOFA LUCCA 2.50M TECIDO 6101;1;R$ 4.990,00;R$ 0,00;R$ 2.159,65;R$ 5.588,80;;;R$ 0,00;R$ 0,00;Vendedor oculto 9;;;;22/01/2026;0;0;Loja oculta 2;R$ 2.159,65;Oculto;57%;R$ 2.830,35;Sofa Lucca;Produto categoria A;2,50;6101;;02 - Pix - Assumpção - Itaú;À vista;À vista;Pronta-Entrega;;
24890937271;6745;;21/01/2026;17912341938;CLIENTE OCULTO 638;;;Cidade Tamboré;Santana de Parnaíba;;SP;;;R$ 0,00;R$ 19.928,00;;Logística;16593498175;SOFA ILHA 3.00X4.00M IGUAL LOJA;1;R$ 19.928,00;R$ 0,31;R$ 10.500,00;R$ 22.319,36;;;R$ 0,00;R$ 0,00;Vendedor oculto 9;;;;22/01/2026;0;0;Loja oculta 2;R$ 10.500,00;Oculto;47%;R$ 9.428,00;Sofa Ilha;Produto categoria A;3,00;;;02 - Pix - Assumpção - Itaú;À vista;À vista;Pronta-Entrega;;
24890937271;6745;;21/01/2026;17912341938;CLIENTE OCULTO 639;;;Cidade Tamboré;Santana de Parnaíba;;SP;;;R$ 0,00;R$ 11.990,00;;Logística;16593499107;MESA DE JANTAR 2.40X1.20M MARMORE TECNOLOGICO;1;R$ 11.990,00;R$ 20,01;R$ 5.480,00;R$ 13.428,80;;;R$ 0,00;R$ 0,00;Vendedor oculto 9;;;;22/01/2026;0;0;Loja oculta 2;R$ 5.480,00;Oculto;54%;R$ 6.510,00;Mesa Marmore Tecnologico;Produto categoria B;2,40;;;02 - Pix - Assumpção - Itaú;À vista;À vista;Pronta-Entrega;;
24890937271;6745;;21/01/2026;17912341938;CLIENTE OCULTO 640;;;Cidade Tamboré;Santana de Parnaíba;;SP;;;R$ 0,00;R$ 799,00;;Logística;16593501763;CADEIRA SIENA TECIDO R21;8;R$ 799,00;R$ 0,00;R$ 316,89;R$ 7.159,04;;;R$ 0,00;R$ 0,00;Vendedor oculto 9;;;;22/01/2026;0;0;Loja oculta 2;R$ 2.535,12;Oculto;60%;R$ 3.856,88;Cadeira Siena;Produto categoria E;;;;02 - Pix - Assumpção - Itaú;À vista;À vista;Pronta-Entrega;;
24890937271;6745;;21/01/2026;17912341938;CLIENTE OCULTO 641;;;Cidade Tamboré;Santana de Parnaíba;;SP;;;R$ 0,00;R$ 2.700,00;;Logística;16593503062;APARADOR OUTONO 1.40M;1;R$ 2.700,00;R$ 17,93;R$ 1.350,00;R$ 3.024,00;;;R$ 0,00;R$ 0,00;Vendedor oculto 9;;;;22/01/2026;0;0;Loja oculta 2;R$ 1.350,00;Oculto;50%;R$ 1.350,00;Aparador Outono;Produto categoria D;;;;02 - Pix - Assumpção - Itaú;À vista;À vista;Pronta-Entrega;;
24890937271;6745;;21/01/2026;17912341938;CLIENTE OCULTO 642;;;Cidade Tamboré;Santana de Parnaíba;;SP;;;R$ 0,00;R$ 0,00;;Logística;16589689824;Frete;1;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;;;R$ 0,00;R$ 0,00;Vendedor oculto 9;;;;22/01/2026;0;0;Loja oculta 2;R$ 0,00;Oculto;;R$ 0,00;Frete No Lugar Errado;Produto categoria F;;;;02 - Pix - Assumpção - Itaú;À vista;À vista;Pronta-Entrega;;
24888398494;15513;;21/01/2026;17658822548;CLIENTE OCULTO 643;;;Parque Peruche;São Paulo;;SP;;;R$ 0,00;R$ 50,00;;Em aberto;15969342944;Armário De Aço 2 Portas Com Prateleira 90 C/ Chaves - Cinza;1;R$ 899,00;R$ 3,33;R$ 482,04;R$ 1.006,88;;;R$ 50,00;R$ 0,00;Vendedor oculto 11;;;;;0;0;Loja oculta 1;R$ 482,04;Oculto;46%;R$ 416,96;Armário De Aço;Produto categoria C;;;;Pix;À vista;À vista;;;
24888515437;15514;;21/01/2026;17911817328;CLIENTE OCULTO 644;;;;;;;;;R$ 0,00;R$ 0,00;;Em aberto;16354736689;Estante de Aço 3 Bandejas;1;R$ 130,00;R$ 0,00;R$ 65,00;R$ 145,60;;;R$ 0,00;R$ 0,00;Vendedor oculto 1;;;;;0;0;Loja oculta 1;R$ 65,00;Oculto;50%;R$ 65,00;Decoração Geral;Produto categoria F;;;;Dinheiro;À vista;À vista;;;
24890035317;15515;;21/01/2026;17908014509;CLIENTE OCULTO 645;;;Parque Novo Oratório;Santo André;;SP;;;R$ 0,00;R$ 180,00;;Em aberto;16118438288;Armário Roupeiro De Aço Vestiário Academia 2 Portas Insalubre - Cinza;6;R$ 589,00;R$ 0,00;R$ 315,82;R$ 3.958,08;;;R$ 180,00;R$ 0,00;Vendedor oculto 6;;;;;0;0;Loja oculta 1;R$ 1.894,93;Oculto;46%;R$ 1.639,07;Roupeiro De Aço;Produto categoria C;;;;Boleto Bancário;Parcelado;Boleto faturado;;;
24891852095;15516;;21/01/2026;17912537039;CLIENTE OCULTO 646;;;Jardim Sumaré;Ribeirão Preto;;SP;;;R$ 0,00;R$ 0,00;;Em aberto;16287271446;Roupeiro De Aço 8 Portas Pequenas Montável - Cinza / Portas Azul Del Rei E Grafite;2;R$ 1.399,00;R$ 0,00;R$ 750,14;R$ 3.133,76;;;R$ 0,00;R$ 0,00;Vendedor oculto 11;;;;;0;0;Loja oculta 1;R$ 1.500,29;Oculto;46%;R$ 1.297,71;Roupeiro De Aço;Produto categoria C;;;;Cartão de Crédito 10x;Parcelado;10x;;;
24891852095;15516;;21/01/2026;17912537039;CLIENTE OCULTO 647;;;Jardim Sumaré;Ribeirão Preto;;SP;;;R$ 0,00;R$ 0,00;;Em aberto;16027015923;Roupeiro De Aço 4 Portas Pequenas Montável - Cinza / Porta Vermelha E Verde Claro;2;R$ 755,00;R$ 0,00;R$ 404,83;R$ 1.691,20;;;R$ 0,00;R$ 0,00;Vendedor oculto 11;;;;;0;0;Loja oculta 1;R$ 809,66;Oculto;46%;R$ 700,34;Roupeiro De Aço;Produto categoria C;;;;Cartão de Crédito 10x;Parcelado;10x;;;
24892277998;15517;;21/01/2026;16502106744;CLIENTE OCULTO 648;;;Bela Aliança;São Paulo;;SP;;;R$ 0,00;R$ 70,00;;Em aberto;15957314037;Mesa Reta Pé de Aço 1,20x60 Com 2 Gavetas (15MM) - Cinza Cristal;1;R$ 489,00;R$ 0,00;R$ 262,20;R$ 547,68;;;R$ 70,00;R$ 0,00;Vendedor oculto 11;;;;;0;0;Loja oculta 1;R$ 262,20;Oculto;46%;R$ 226,80;Mesa Reta;Produto categoria B;1,20;;;Boleto Bancário;Parcelado;Boleto faturado;;;
24892818059;15518;;21/01/2026;17912755553;CLIENTE OCULTO 649;;;Distrito Industrial;Jundiaí;;SP;;;R$ 0,00;R$ 0,00;;Em aberto;16107984999;Roupeiro de Aço 20 Portas Pequenas C/ Pitão P/ Cadeado - Cinza;12;R$ 1.155,00;R$ 9,06;R$ 619,31;R$ 15.523,20;;;R$ 0,00;R$ 0,00;Vendedor oculto 11;;;;;0;0;Loja oculta 1;R$ 7.431,73;Oculto;46%;R$ 6.428,27;Roupeiro De Aço;Produto categoria C;;;;Pix;À vista;À vista;;;
24892840811;15519;;21/01/2026;17907528243;CLIENTE OCULTO 650;;;Área Rural de Eunápolis;Eunápolis;;BA;;;R$ 0,00;R$ 1.721,24;;Em aberto;16247955623;ROUPEIRO 8 PORTAS GRANDES CINZA COM PITÃO PARA CADEADO;3;R$ 1.088,13;R$ 1,97;R$ 583,46;R$ 3.656,12;;;R$ 1.721,24;R$ 0,00;Vendedor oculto 6;;;;;0;0;Loja oculta 1;R$ 1.750,37;Oculto;46%;R$ 1.514,02;Roupeiro De Aço;Produto categoria C;;;;Cartão de Crédito 4x;Parcelado;4x;;;
24893499037;15520;;21/01/2026;15831566118;CLIENTE OCULTO 651;;;Vila Cachoeira;Ilhéus;;BA;;;R$ 0,00;R$ 0,00;;Em aberto;16113598539;Mesa Para Escritório Reta Com 2 Gavetas 1,20 X 60 Pés Em Aço - Branca;2;R$ 570,00;R$ 0,00;R$ 305,63;R$ 1.276,80;;;R$ 0,00;R$ 0,00;Vendedor oculto 11;;;;;0;0;Loja oculta 1;R$ 611,27;Oculto;46%;R$ 528,73;Mesa Reta;Produto categoria B;1,20;;;Boleto Bancário;Parcelado;Boleto faturado;;;
24893499037;15520;;21/01/2026;15831566118;CLIENTE OCULTO 652;;;Vila Cachoeira;Ilhéus;;BA;;;R$ 0,00;R$ 0,00;;Em aberto;16126833684;Cadeira Secretária Giratória C/ Braço Regulável E Flange - Courvim;4;R$ 400,00;R$ 0,00;R$ 214,48;R$ 1.792,00;;;R$ 0,00;R$ 0,00;Vendedor oculto 11;;;;;0;0;Loja oculta 1;R$ 857,92;Oculto;46%;R$ 742,08;Cadeira Secretária;Produto categoria E;;;;Boleto Bancário;Parcelado;Boleto faturado;;;
24893516235;15521;;21/01/2026;16242563673;CLIENTE OCULTO 653;;;Campos Elíseos;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Em aberto;16186827152;MANUTENÇÃO GERAL DE CADEIRAS;1;R$ 3.639,00;R$ 0,00;R$ 1.951,23;R$ 4.075,68;;;R$ 0,00;R$ 0,00;Vendedor oculto 11;;;;;0;0;Loja oculta 1;R$ 1.951,23;Oculto;46%;R$ 1.687,77;Manutenção Geral;Serviço Categoria C;;;;Boleto Bancário;Parcelado;Boleto faturado;;;
24893533525;15522;;21/01/2026;17912948860;CLIENTE OCULTO 654;;;Vila Buarque;São Paulo;;SP;;;R$ 0,00;R$ 70,00;;Em aberto;16305127223;Armário Roupeiro De Aço Vestiário Academia 8 Portas Grandes - Cinza;1;R$ 1.050,00;R$ 6,96;R$ 563,01;R$ 1.176,00;;;R$ 70,00;R$ 0,00;Vendedor oculto 1;;;;;0;0;Loja oculta 1;R$ 563,01;Oculto;46%;R$ 486,99;Roupeiro De Aço;Produto categoria C;;;;Pix;À vista;À vista;;;
24893549297;15523;;21/01/2026;17883784907;CLIENTE OCULTO 655;;;Jardim Paulista;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Em aberto;16492527121;Armário - Ferrugem;2;R$ 350,00;R$ 0,00;R$ 187,67;R$ 784,00;;;R$ 0,00;R$ 0,00;Vendedor oculto 1;;;;;0;0;Loja oculta 1;R$ 375,34;Oculto;46%;R$ 324,66;Armário De Aço;Produto categoria C;;;;Pix;À vista;À vista;;;
24893549297;15523;;21/01/2026;17883784907;CLIENTE OCULTO 656;;;Jardim Paulista;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Em aberto;16369954140;Arquivo Fichário;1;R$ 350,00;R$ 0,00;R$ 187,67;R$ 392,00;;;R$ 0,00;R$ 0,00;Vendedor oculto 1;;;;;0;0;Loja oculta 1;R$ 187,67;Oculto;46%;R$ 162,33;Arquivo De Aço;Produto categoria C;;;;Pix;À vista;À vista;;;
24885287085;66892288;8087;21/01/2026;17911224072;CLIENTE OCULTO 657;;;Jardim das Paineiras;Campinas;;SP;;;R$ 3,70;R$ 10,01;;Concluído;16393334255;Kit 3 Sacos à Vácuo Viagem Cobertor Roupa Guardar 60x80cm impermeável Reutilizável Organizador;1;R$ 23,40;R$ 0,00;R$ 11,70;R$ 26,21;;;R$ 4,44;R$ 1,64;Vendedor oculto 5;;;;22/01/2026;0;0;Loja oculta 4;R$ 11,70;Oculto;50%;R$ 11,70;Decoração Geral;Produto categoria F;;;;Boleto - Mercado Pago ;Parcelado;Boleto faturado;Pronta-Entrega;;
24885287085;66892288;8087;21/01/2026;17911224072;CLIENTE OCULTO 658;;;Jardim das Paineiras;Campinas;;SP;;;R$ 3,70;R$ 10,01;;Concluído;16393401963;Kit 3 Sacos à Vácuo Viagem Cobertor Roupa Guardar 70x100cm impermeável Reutilizável Organizador;1;R$ 29,40;R$ 0,00;R$ 14,70;R$ 32,93;;;R$ 5,57;R$ 2,06;Vendedor oculto 5;;;;22/01/2026;0;0;Loja oculta 4;R$ 14,70;Oculto;50%;R$ 14,70;Decoração Geral;Produto categoria F;;;;Boleto - Mercado Pago ;Parcelado;Boleto faturado;Pronta-Entrega;;
24888277658;45165481;8089;21/01/2026;17911786427;CLIENTE OCULTO 659;;;Asa Norte;Brasília;;DF;;;R$ 111,93;R$ 165,18;;Logística;16593295522;Pufe Domini Minuano;1;R$ 1.599,00;R$ 0,00;R$ 0,00;R$ 1.790,88;;;R$ 165,18;R$ 111,93;Vendedor oculto 5;;;;21/01/2026;0;0;Loja oculta 4;R$ 0,00;Oculto;100%;R$ 1.599,00;Puff Domini;Produto categoria A;;;;Boleto - Mercado Pago ;Parcelado;Boleto faturado;Encomenda;;
24889023711;13736;;21/01/2026;16952055266;CLIENTE OCULTO 660;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;16563395529;Vaso Decor Vidro Verde 48Cm 11D;1;R$ 149,99;R$ 0,00;R$ 75,00;R$ 167,99;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;21/01/2026;0;0;Loja oculta 3;R$ 75,00;Oculto;50%;R$ 75,00;Decoração Geral;Produto categoria F;;;;Pix ;À vista;À vista;;;
24889023711;13736;;21/01/2026;16952055266;CLIENTE OCULTO 661;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;16563395527;Vaso Decor Vidro Verde 60cm12D;1;R$ 194,99;R$ 0,00;R$ 97,50;R$ 218,39;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;21/01/2026;0;0;Loja oculta 3;R$ 97,50;Oculto;50%;R$ 97,50;Decoração Geral;Produto categoria F;;;;Pix ;À vista;À vista;;;
24889391382;13737;;21/01/2026;16174066016;CLIENTE OCULTO 662;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;13325213994;Cúpula Vegetal Redonda Aberta G;1;R$ 40,00;R$ 50,00;R$ 20,00;R$ 44,80;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;23/01/2026;0;0;Loja oculta 3;R$ 20,00;Oculto;50%;R$ 20,00;Decoração Geral;Produto categoria F;;;;SAFRAPAY Credito MASTERCARD 1x;Parcelado;1x;;;
24889391382;13737;;21/01/2026;16174066016;CLIENTE OCULTO 663;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;15789362180;Prato Fundo Cerâmica Bothanica 20,5cm;1;R$ 13,50;R$ 50,00;R$ 6,75;R$ 15,12;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;23/01/2026;0;0;Loja oculta 3;R$ 6,75;Oculto;50%;R$ 6,75;Decoração Geral;Produto categoria F;;;;SAFRAPAY Credito MASTERCARD 1x;Parcelado;1x;;;
24890770910;13738;;21/01/2026;17912351071;CLIENTE OCULTO 664;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;15657780688;Conjunto 3 Peças P/ Banheiro De Vidro Sodo Calcico Flor De Lis;1;R$ 30,00;R$ 50,00;R$ 15,00;R$ 33,60;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;23/01/2026;0;0;Loja oculta 3;R$ 15,00;Oculto;50%;R$ 15,00;Decoração Geral;Produto categoria F;;;;Cartão de Débito Mastercard - Safrapay;À vista;À vista;;;
24890770910;13738;;21/01/2026;17912351071;CLIENTE OCULTO 665;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;16166985931;Bandeja Em Mdf Com Pu E Vidro 28cm;2;R$ 30,00;R$ 50,00;R$ 15,00;R$ 67,20;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;23/01/2026;0;0;Loja oculta 3;R$ 30,00;Oculto;50%;R$ 30,00;Decoração Geral;Produto categoria F;;;;Cartão de Débito Mastercard - Safrapay;À vista;À vista;;;
24890770910;13738;;21/01/2026;17912351071;CLIENTE OCULTO 666;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;16134428531;Vaso For Ear Em Cerâmica Preto 18cm;2;R$ 30,00;R$ 50,00;R$ 15,00;R$ 67,20;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;23/01/2026;0;0;Loja oculta 3;R$ 30,00;Oculto;50%;R$ 30,00;Decoração Geral;Produto categoria F;;;;Cartão de Débito Mastercard - Safrapay;À vista;À vista;;;
24890770910;13738;;21/01/2026;17912351071;CLIENTE OCULTO 667;;;;;;;;;R$ 0,00;R$ 0,00;;Decoração;15912248602;Cesto Organizador de Metal Cromado 30x15x5,5cm;1;R$ 15,00;R$ 50,00;R$ 7,50;R$ 16,80;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;23/01/2026;0;0;Loja oculta 3;R$ 7,50;Oculto;50%;R$ 7,50;Decoração Geral;Produto categoria F;;;;Cartão de Débito Mastercard - Safrapay;À vista;À vista;;;
24891723973;56993206;8090;21/01/2026;15952159290;CLIENTE OCULTO 668;;;Jardim Ferreira Dias;Jaú;;SP;;;R$ 2,10;R$ 17,29;;Concluído;15920302984;Porta Retrato Marsala em Veludo - Mart;1;R$ 30,00;R$ 0,00;R$ 15,00;R$ 33,60;;;R$ 17,29;R$ 2,10;Vendedor oculto 5;;;;22/01/2026;0;0;Loja oculta 4;R$ 15,00;Oculto;50%;R$ 15,00;Decoração Geral;Produto categoria F;;;;Boleto - Mercado Pago ;Parcelado;Boleto faturado;Pronta-Entrega;;
24891792995;24533062;8093;21/01/2026;17912552768;CLIENTE OCULTO 669;;;Vila Cordeiro;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Logística;13834020739;Sofá De Couro Legítimo Fly 3 Lugares Preto;1;R$ 4.499,00;R$ 0,00;R$ 1.500,00;R$ 5.038,88;;;R$ 0,00;R$ 0,00;Vendedor oculto 5;9297;VENDA DE MERCADORIA ADIQUIRIDA;Emitida;21/01/2026;0;0;Loja oculta 4;R$ 1.500,00;Oculto;67%;R$ 2.999,00;Sofa Fly;Produto categoria A;;;;Cartão de Crédito 10x - Mercado Pago;Parcelado;10x;Pronta-Entrega;;
24893185916;13739;;21/01/2026;17546040005;CLIENTE OCULTO 670;;;Pinheiros;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Decoração;16212789793;Açucareiro Em Vidro Graffiato 250ml;1;R$ 9,79;R$ 30,00;R$ 4,90;R$ 10,96;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;23/01/2026;0;0;Loja oculta 3;R$ 4,90;Oculto;50%;R$ 4,90;Decoração Geral;Produto categoria F;;;;Pix ;À vista;À vista;;;
24893185916;13739;;21/01/2026;17546040005;CLIENTE OCULTO 671;;;Pinheiros;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Decoração;16022823875;Leque Decorativo Bambu Bege 59x50cm;1;R$ 60,00;R$ 50,00;R$ 30,00;R$ 67,20;;;R$ 0,00;R$ 0,00;Vendedor oculto 4;;;;23/01/2026;0;0;Loja oculta 3;R$ 30,00;Oculto;50%;R$ 30,00;Decoração Geral;Produto categoria F;;;;Pix ;À vista;À vista;;;
24887593606;9583;150f1f01-7a01-4159-8d90-47f8ba6651d3;21/01/2026;17911670110;CLIENTE OCULTO 672;;;AGUA BRANCA;São Paulo;;SP;;;R$ 0,00;R$ 89,00;;Atendido;16202807603;Armário De Aço P/ Ferramenta Ferramenteiro Duplo C/ Chave Cinza;1;R$ 945,00;R$ 0,00;R$ 0,00;R$ 1.058,40;;;R$ 89,00;R$ 0,00;Vendedor oculto 5;3205;Venda de Mercadoria Adquirida ou ou recebida de terceiros;Emitida;21/01/2026;0;0;Loja oculta 4;R$ 0,00;Oculto;100%;R$ 945,00;Armário De Aço;Produto categoria C;;;;Dinheiro;À vista;À vista;;;
24887624662;9584;263fa32d-f8a7-4ef3-9a29-36805c36fe7e;21/01/2026;17910147164;CLIENTE OCULTO 673;;;JARDIM DAS LARANJEIRAS;Limeira;;SP;;;R$ 0,00;R$ 0,00;;Atendido;16059820018;Armário Roupeiro De Aço Vestiário Academia 6 Portas Locker Cinza;2;R$ 949,00;R$ 0,00;R$ 0,00;R$ 2.125,76;;;R$ 0,00;R$ 0,00;Vendedor oculto 5;;;;;0;0;Loja oculta 4;R$ 0,00;Oculto;100%;R$ 1.898,00;Roupeiro De Aço;Produto categoria C;;;;Dinheiro;À vista;À vista;;;
24889586316;9585;02b99588-8a6f-4dd7-b6b0-47dfc5d6dc63;21/01/2026;17912047258;CLIENTE OCULTO 674;;;LARANJEIRAS;Rio de Janeiro;;RJ;;;R$ 0,00;R$ 129,90;;Atendido;16059820018;Armário Roupeiro De Aço Vestiário Academia 6 Portas Locker Cinza;1;R$ 949,00;R$ 0,00;R$ 0,00;R$ 1.062,88;;;R$ 129,90;R$ 0,00;Vendedor oculto 5;;;;;0;0;Loja oculta 4;R$ 0,00;Oculto;100%;R$ 949,00;Roupeiro De Aço;Produto categoria C;;;;Dinheiro;À vista;À vista;;;
24890329796;9587;2,00001E+15;21/01/2026;17912230082;CLIENTE OCULTO 675;;;Centro;Piumhi;;MG;;;R$ 0,00;R$ 143,99;;Atendido;16202403020;Arquivo De Aço 4 Gavetas P/ Pasta Suspensa C/ Chave Cinza;1;R$ 968,06;R$ 0,00;R$ 0,00;R$ 1.084,23;;;R$ 143,99;R$ 0,00;Vendedor oculto 5;3246;Venda de Mercadoria Adquirida ou ou recebida de terceiros;Emitida;29/01/2026;0;0;Loja oculta 4;R$ 0,00;Oculto;100%;R$ 968,06;Armário De Aço;Produto categoria C;;;;Dinheiro;À vista;À vista;;;
24891856575;9588;ae288e93-1c7c-449e-a045-d1caff2db019;21/01/2026;17912565880;CLIENTE OCULTO 676;;;VILAS DO ATLANTICO;Lauro de Freitas;;BA;;;R$ 0,00;R$ 299,90;;Atendido;16059820023;Armário Roupeiro De Aço Vestiário Academia 16 Portas Locker Cinza;1;R$ 1.499,00;R$ 0,00;R$ 0,00;R$ 1.678,88;;;R$ 299,90;R$ 0,00;Vendedor oculto 5;;;;;0;0;Loja oculta 4;R$ 0,00;Oculto;100%;R$ 1.499,00;Roupeiro De Aço;Produto categoria C;;;;Dinheiro;À vista;À vista;;;
24898853770;6746;;22/01/2026;17914179539;CLIENTE OCULTO 677;;;Terras de Santa Bárbara;Santa Bárbara D'Oeste;;SP;;;R$ 0,00;R$ 4.599,00;;Logística;16593997175;SÓFA LUCCA 2.30 TECIDO (D465);1;R$ 4.599,00;R$ 19,30;R$ 2.000,00;R$ 5.150,88;;;R$ 0,00;R$ 0,00;Vendedor oculto 7;;;;22/01/2026;0;0;Loja oculta 2;R$ 2.000,00;Oculto;57%;R$ 2.599,00;Sofa Lucca;Produto categoria A;1,20;D465;;R$ 0,00;À vista;À vista;Pronta-Entrega;;
24898853770;6746;;22/01/2026;17914179539;CLIENTE OCULTO 678;;;Terras de Santa Bárbara;Santa Bárbara D'Oeste;;SP;;;R$ 0,00;R$ 550,00;;Logística;16589877241;impermeabilização;1;R$ 550,00;R$ 90,83;R$ 0,00;R$ 616,00;;;R$ 0,00;R$ 0,00;Vendedor oculto 7;;;;22/01/2026;0;0;Loja oculta 2;R$ 0,00;Oculto;100%;R$ 550,00;Impermeabilização Para Venda;Serviço Categoria A;;;;R$ 0,00;À vista;À vista;Pronta-Entrega;;
24898853770;6746;;22/01/2026;17914179539;CLIENTE OCULTO 679;;;Terras de Santa Bárbara;Santa Bárbara D'Oeste;;SP;;;R$ 0,00;R$ 499,00;;Logística;16589689824;Frete;1;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;;;R$ 0,00;R$ 0,00;Vendedor oculto 7;;;;22/01/2026;0;0;Loja oculta 2;R$ 0,00;Oculto;;R$ 0,00;Frete No Lugar Errado;Produto categoria F;;;;R$ 0,00;À vista;À vista;Pronta-Entrega;;
24899390885;6747;;22/01/2026;17914327050;CLIENTE OCULTO 680;;;Perdizes;São Paulo;;SP;;;R$ 0,00;R$ 180,00;;Logística;16589689824;Frete;1;R$ 0,00;R$ 0,00;R$ 0,00;R$ 0,00;;;R$ 0,00;R$ 0,00;Vendedor oculto 7;;;;22/01/2026;0;0;Loja oculta 2;R$ 0,00;Oculto;;R$ 0,00;Frete No Lugar Errado;Produto categoria F;;;;R$ 0,00;À vista;À vista;Pronta-Entrega;;
24899390885;6747;;22/01/2026;17914327050;CLIENTE OCULTO 681;;;Perdizes;São Paulo;;SP;;;R$ 0,00;R$ 15.990,00;;Logística;16594038246;SÓFA MALLORCA 3.30 TEC 4012;1;R$ 15.990,00;R$ 12,62;R$ 8.258,30;R$ 17.908,80;;;R$ 0,00;R$ 0,00;Vendedor oculto 7;;;;22/01/2026;0;0;Loja oculta 2;R$ 8.258,30;Oculto;48%;R$ 7.731,70;Sofa Mallorca;Produto categoria A;3,30;TEC4012;;R$ 0,00;À vista;À vista;Pronta-Entrega;;
24900650129;15524;;22/01/2026;16853141521;CLIENTE OCULTO 682;;;Santa Cecília;São Paulo;;SP;;;R$ 0,00;R$ 0,00;;Em aberto;16407571010;Gaveteiro Volante 3 Gavetas ;1;R$ 610,00;R$ 0,00;R$ 327,08;R$ 683,20;;;R$ 0,00;R$ 0,00;Vendedor oculto 6;;;;;0;0;Loja oculta 1;R$ 327,08;Oculto;46%;R$ 282,92;Gaveteiro De Aço;Produto categoria C;;;;Boleto Bancário;Parcelado;Boleto faturado;;;
24902172460;15525;;22/01/2026;16380030453;CLIENTE OCULTO 683;;;Pinheiros;São Paulo;;SP;;;R$ 0,00;R$ 90,00;;Em aberto;16415207040;Mapoteca em Aço 1,35x1,00 Com 5 Gavetas Reformada Com Rodízios E Puxadores Externos - Aço Escovado;2;R$ 4.200,00;R$ 0,00;R$ 2.252,04;R$ 9.408,00;;;R$ 90,00;R$ 0,00;Vendedor oculto 1;;;;;0;0;Loja oculta 1;R$ 4.504,08;Oculto;46%;R$ 3.895,92;Mapoteca De Aço;Produto categoria C;;;;Pix;À vista;À vista;;;
24902349806;15526;;22/01/2026;17914963933;CLIENTE OCULTO 684;;;Vila Mesquita;São Paulo;;SP;;;R$ 0,05;R$ 70,00;;Em aberto;16501314762;Estante de Aço D30 Com 6 Bandejas (Chapa 26) - Preta;1;R$ 385,00;R$ 0,00;R$ 206,44;R$ 431,20;;;R$ 70,00;R$ 19,25;Vendedor oculto 11;;;;;0;0;Loja oculta 1;R$ 206,44;Oculto;46%;R$ 178,56;Estante De Aço;Produto categoria C;;;;Pix;À vista;À vista;;;
